页码,微博id,微博bid,微博作者,发布时间,微博内容,转发数,评论数,点赞数
40,4906366327853636,N2FCgwX5y,季诗凯Alex,2023-05-28 13:39:11,交互体验，设计的艺术。  ——人文、科技、白日梦 ,0,2,0
40,4906301480239254,N2DVG10eW,Leah24408,2023-05-28 09:21:29,感觉跳舞和背单词确实可以岔着来，一直跳也累，跳累了背两个单词；背烦了再去跳两下，主打一个交互式体验 ,0,0,0
40,4906296111530168,N2DN16q48,互联网技术帝,2023-05-28 09:00:09,来集度三里屯体验中心感受了下集度ROBO-01，定位中大型SUV，流线车身、主动升降式尾翼、动感交互大灯、以及赛车式座椅、U型方向盘，浓浓的运动风。 ,0,0,0
40,4905958582782183,N2v0CbFLV,程远Cherio,2023-05-27 10:38:57,与华为智选车和HI模式不同，小米汽车是自己造车，但跟华为的优势类似，小米汽车的核心竞争力，一个是自动驾驶技术，并且制定了全栈自研战略，一个是智能座舱交互，至少是鸿蒙级别体验吧。 程远Cherio的微博视频 ,153,256,408
40,4906123033051673,N2zhRcNSx,TOP1摩托,2023-05-27 21:32:24,无极SR4Max智享版抢先体验，后向雷达和语音交互功能到底好不好用？#无极sr4max##机车##摩托车# TOP1摩托的微博视频 ,2,2,12
40,4906086836995556,N2ylttlRy,诗歌舞街下了两天雨_,2023-05-27 19:08:35,📍广美研究生毕业展01 赶在第一场撤展前来了，现场装置不算多，主要以绘画作品为主。很喜欢身体数据的交互，提前体验数字生命了🤣整场看下来印象比较深的是《自新大陆》《我们终将走向光明》《没事》，感受到视觉艺术的深刻批判性和巨大力量。拍出来和现场看的质感完全不一样，这个世界不能没有艺 ...全文,0,5,7
40,4906035552194673,N2x0L9cVX,财经-小蒋,2023-05-27 15:44:48,币圈京市科委、中关村管委会正式发布《北京市互联网3.0创新发展白皮书（2023）》。互联网3.0是现代科学技术的集大成者，是未来互联网产业发展的必然趋势，是具有高沉浸式交互体验、虚实融合的三维空间，其范畴包括了虚实融合的高沉浸感官体验和虚实贯通的经济活动体验，涵盖了元宇宙和Web3的内 ...全文,0,0,5
40,4906018393294275,N2wz5dOZt,科技榴芒,2023-05-27 14:36:37,iPhone15Ultra泰裤辣：侧边副屏＋潜望 式长焦，库克这次尽力了  多方面的信息表示，苹果将会在iPhone15系列中，加入一款全新的机型iPhone15Ultra，依然还搭载灵动岛的设计，因为iPhone15系列全系都会搭载，并且在交互体验上也会全新优化和升级  另外为了提高屏幕的显示效果，iPhone15Ultra还会升级为2K ...全文,0,0,2
41,4905997791399140,N2w1R5RYM,琳距离bubu,2023-05-27 13:14:45,32.60元52.45倍PE发行的$亚华电子 sz301337$ 55.00元开盘首日上涨55.83％报收50.80元，换手率71.48％。这家山东省淄博市企业主营医院智能通讯交互系统，医院智能通讯交互系统是指应用音视频通讯、电力线载波通讯、物联网、5G  等信息技术提升医生、护士、患者之间的沟通体验。“亚华”拥有国内外近7000 ...全文,0,0,0
41,4905982503686214,N2vDcfsX4,Arcadio_777,2023-05-27 12:14:00,不同交互样式，在本质上就是通过最快捷，最友好的形式达成目标 实际上并无差别，体验感也引人而已； 比如体重选择是滚轮好、还是卡尺好；感觉因人而已；不必陷入细节里 也不必为了提高效率而提高效率 比如：我认为开发用滚轮更好实现，但是有的开发就是喜欢打磨卡尺的精度，不喜欢偷懒 因此，设计方案 ...全文,0,0,0
41,4905948785936794,N2uKOoUqK,021视频,2023-05-27 10:00:01,【阅读打卡两不误！#来上海图书馆偶遇宝可梦吧#】近日，上海图书馆东馆又有新展了！宝可梦卡牌原画交互艺术展现已“亮相”，这是宝可梦卡牌首次以原画的形式在中国内地进行线下展出。展览以原画主题展示、装置艺术体验、互动阅读共创等形式，将融汇不同艺术风格的原画作品沉浸式展陈，共计展出50位以上 ...全文,0,1,2
41,4905893701615936,N2tjY6Mnu,邮电设计技术,2023-05-27 06:21:08,#消息#  【英国电信推出“沉浸式空间”：英国首个支持5G的交互式模拟体验】据英国电信官网 5月26日报道，英国电信（BT）宣布，它已经为商业和公共部门客户推出了沉浸式空间，创造了英国市场上第一个支持5G的交互式模拟体验。  英国电信与Immersive Interactive Ltd合作推出的“沉浸式空间”（BT Immers ...全文,0,0,0
41,4905796708076153,N2qNwxSYx,先声行歌,2023-05-26 23:55:43,感慨一下：做智能硬件可太难、太麻烦了  最近负责的一个产品即将发布，既要关注功能实现，也要关注交互体验，还要关注功耗续航，还得做好市场、销售等多渠道信息同步。 ,0,0,1
41,4905771102374473,N2q8e9XHX,大肥皂,2023-05-26 22:13:58,对了，这次和高通的小伙伴还专门简单聊了聊关于车评的内容……他吐槽现在数码博主评车基本就是说说外观，说说空间，说说驾驶体验，其他就没了。核心的交互，还有数据性的内容支撑就根本拿不出手，基本都是照葫芦画瓢。他的建议是可以做一些类似交互方面数据库的内容，毕竟没有数据支撑都是胡说八道。   ...全文,0,4,11
41,4905742551226484,N2pob5940,揭西随礼汇,2023-05-26 20:20:31,非常好！这意味着更多的人可以使用ChatGPT进行对话，从而获得智能的聊天体验。ChatGPT是一款基于OpenAI研发的人工智能聊天应用程序，可以与用户进行自然语言交互，并根据用户的提问提供智能回答。OpenAI公司致力于研究人工智能技术，并将这些技术应用到实际场景中，帮助人们更好地解决问题和进行交流。 ...全文,0,0,0
41,4905735709789512,N2pd8F4Hm,李杰JJLee,2023-05-26 19:53:20,UCCA Lab新展比得兔的世界——永恒的冒险，现场从波特小姐笔下角色的诞生到不同体验空间再现的经典绘本故事线，融入了不同的主题空间，交互方式与公教内容…展厅现场很治愈，适合举家带娃来看，明天还有与阿甲老师的对话，很期待@UCCA尤伦斯当代艺术中心 @红泥巴阿甲 ,2,1,1
41,4905718661256457,N2oLE5gRr,萨莉是只长颈鹿,2023-05-26 18:45:35,我的人机交互小组是我大学三年里所有小组里体验感最好的小组 ,0,0,2
41,4905311524356525,N2eaYihkx,摩托罗拉手机,2023-05-25 15:47:45,moto X30pro  MYUI5.0/安卓13版本更新公告！ 本次更新内容较大，建议在WiFi网络下更新 主要内容包括： 升级： MYUI5.0，Android13 轻快体验 直觉交互+ 新增： 专注模式、安全管家（一键优化、安全防御功能）、新增更多城市公交卡选择、Moto随心变主题等 优化： 系统设置菜单、自动亮度算法、省电模式体 ...全文,22,89,160
42,4905687057174777,N2nWFu6ud,数码小捕快,2023-05-26 16:40:00,恢复经典的物理旋转表圈设计，带来更便携的手表交互体验。  在硬件配置方面，预计会有所升级。它的显示屏将比之前的1.4英寸更大，达到1.47英寸，分辨率提高到470 x 470。此外，还可能搭载一块容量更大的电池，根据之前的消息，预计其电池容量为425mAh，另外相比上一代，电池容量提升将近18%。  另外手 ...全文,744,778,4597
42,4905676993725138,N2nGrfD4S,篝火编辑部,2023-05-26 16:00:01,Switch 体感健身游戏《健身巡游》系统介绍视频公开，本作收录的全都是以站姿进行的训练菜单，不仅较省空间，也无须其他器材，只要拿起 Joy-Con 便可马上开练。《健身巡游》将于 5 月 26 日发售，玩家可以下载试玩版体验。  官方介绍如下：  游戏活用「超级巡游健身」的概念，采用交互进行有氧运动和肌 ...全文,11,5,9
42,4905669548837747,N2nuqB56j,小舟从此逝x,2023-05-26 15:30:26,今天开车门时想如果不用带车钥匙，人脸识别就能开门就更好了  一边逛一边想怎么实现这个问题，有一点点明白了为什么各大车厂收购手机厂甚至亲自下场造手机   既可以消灭车钥匙集合在手机上，又可以大幅提升用户、车机交互体验（宝马carplay)。而且这件事做迟了就是敌有我无。  看来苹果华为小米的优势 ...全文,0,4,3
42,4905661471919893,N2nhp83s1,拇指视频,2023-05-26 14:58:20,【泰酷辣！#Aqara集悦妙控屏S1 Plus体验测评#】 随着智能家居的发展，作为全屋智能核心入口的智能中控屏，同样受到大家的关注。通过一块屏幕，就能够实现“整家大联动”。通过强大的全屋系统控制能力，实现控制、人机交互、信息显示、个性化服务等功能，怎能不让人心动呢？ 今天@白鹿妹妹_ 就带大家一 ...全文,0,0,0
42,4905658842089983,N2nda8LHp,诸事宜甜,2023-05-26 14:47:53,去体验林肯Z的时候，就喜欢上了这车的车机系统，采用卡片式交互，可以自定义最多达9个功能卡片。#林肯Z# ,0,2,2
42,4905646624080156,N2mTsh7qY,玩Switch的呆呆兽,2023-05-26 13:59:19,SpikeChunsoft公开可4人联机的健身游戏《健身巡游》游戏系统和巡游跑者中文介绍视频。中文版游戏现已登陆NS平台，港区eShop售价328港币。感兴趣的玩家可以下载体验版试玩。  《健身巡游》活用“超级巡游健身”的概念，采用交互进行有氧运动和肌力训练的方式，是一种能在短时间内有效率地提升燃烧脂肪效 ...全文,10,3,11
42,4905604751296886,N2lNV5rnw,sbabybird,2023-05-26 11:12:57,Adobe刚发布的 Inpainting 很经验。不过开源软件DragGAN也很强，可以让你随意拖动交互点来修改图像，现已支持本地部署体验webdemo，地址：github.com/Zeqiang-Lai/DragGAN ,0,0,0
42,4905572157883774,N2kXlx4VE,科技-密码,2023-05-26 09:03:26,发现三星Galaxy Z Fold4很实用的功能，让你的三星有那种PC的体验 在设置，高级设置，实验室，立式交互模式面板，开启立式交互触摸板功能 这样当我们悬停折叠屏手机后，下半屏就能通过触摸面板，对应用界面进行操作 例如我们看视频的时，上半屏看视频，下半屏进行触控操作，像鼠标一样，很有意思，三星 ...全文,3,6,12
42,4905414913167213,N2gRJdhW5,姜兆亮,2023-05-25 22:38:36,夏天到了，没把像样的水枪能行吗？电动已经是基础配置，自动吸水带战术显示屏算是高级，顶流嘛，带个有交互功能的灯效如何？ 姜兆亮的微博视频 ,2,5,7
43,4905334345040802,N2eLMl9lg,封面车评,2023-05-25 17:18:27,#封面新车# 今日，上汽通用汽车凯迪拉克品牌公布了全新GT4外观和内饰更多信息，新车将于5月28日惊艳上市。作为品牌首款轿跑SUV，全新GT4以精致时尚的设计、便捷丰富的智能交互体验和精准细腻的驾控体验，为潮流先锋带来专属之作。 ,0,0,1
43,4905311129044399,N2eakBWRp,老殁,2023-05-25 15:46:12,过去，合资车强，国产车弱，其中一个原因，是国外掌握了先进的燃油发动机技术。新能源时代，跳过了燃油发动机，直接电驱动电机，难度系数骤降，智能化、交互、体验 成为了用户新的考核指标。 老殁的微博视频 ,0,16,18
43,4905304137141989,N2dZ3tXXn,肥麦哥,2023-05-25 15:18:25,"深圳·南山 万科云城 甲古文创意是一家持续整合全球顶尖创意资源,专注于快消品领域的创意综合体设计企业。定位中国快消品垂直领域，服务主要涵盖三大板块（酒类板块、茶类板块、 烟草板块）和十大服务体系（品牌战略规划、产品设计、平面设计、文创设计、 插画设计、空间设计、体验交互设计、时尚设计、 ...全文",0,0,0
43,4905296315026807,N2dMrl5Hx,Duck_pearwell,2023-05-25 14:47:20,第五人格please tell me 什么时候你能修修你的b触屏 遛红蝶卡军工厂的墙 红蝶走板子中间了交互键扣不出来 真想把你的脑子扣出来 怎么就你对手机配置要求这么高呢吊五人格 还有你的b网络 一起心跳就网红 游戏体验真棒呢 ,0,0,0
43,4905291135325724,N2dE5mlsM,错放烟花,2023-05-25 14:26:45,#小米Civi3# 作为一名小米用户，我对小米Civi 3的发布充满期待。小米一直以来都是手机性能和用户体验的代表，我相信这款手机也不会让我失望。我期待它拥有更高效的处理器和更出色的相机，可以让我在日常使用中更加愉悦。我也期待它能带来更新颖的设计，更人性化的交互方式，让我能够更加轻松地进行个性 ...全文,0,0,0
43,4905266661820156,N2d0C7Dvm,猫尾辣妹123,2023-05-25 12:49:30,毕设展结束了！tafa今年的海报比前几年的好看多了 特别感谢来看展的大人们吖！把留言本都写满了！没想到交互真的有人体验 还写了感受！节选几张留言发发 ,0,3,5
43,4905244485750170,N2cqQo7SG,武岳-DESIGN,2023-05-25 11:21:23,想找工作的设计师，看过来呀❗️ Segway-Ninebot九号公司设计团队招人啦！ 设计总部位于上海市中心  诚邀： 交通工具设计师 平面设计师工业设计  交互体验设计师 动效设计师 数字模型师 项目管理#汽车设计#工业设计#九号让出行更奇妙# ,0,1,0
43,4905221945822259,N2bQuoqDp,长角的国王,2023-05-25 09:51:49,没有朋友不是玩笑话。根本不是说还有网络好友这种情况。我很难跟人维系长久的友谊，或者说我认为友谊并不存在。存在的只有特定的人，以及在特定时空下发生的交互体验。我并不讨厌任何人，我也有温馨的回忆，但这并不代表什么。只是每个人都会成长，每个人的成长轨迹不同，君子之交淡如水并不是说说而已 ...全文,0,0,0
43,4905208905470895,N2bvsmXef,以色列特拉维夫大学,2023-05-25 09:00:00,#TAU暑期课程申报ing# ：智慧城市  如果你对城市设计和城市科技应用提供智能解决方案感兴趣，如果你对人机交互技术充满好奇心，那么为期一个月的暑期课程--智慧城市是你的最佳选择。  通过课程你将领会到城市中的人机交互体验将对人的未来行为模式产生怎样的影响，理解为何让市民参与智慧城市建 ...全文,3,3,7
44,4905198563104189,N2beMd1xz,数码视镜,2023-05-25 08:18:54,#数码视镜# 在平板这个领域，虽然vivo入局比较晚，但是去年发布的vivo Pad，无论是外观设计、性能配置、交互体验都收获了不错的口碑，时隔一年vivo又为我们带来了全新的vivo Pad2，作为vivo第二代旗舰平板，vivo Pad2很好的兼顾了影音娱乐和高效生产两方面的旗舰体验。以更强劲的性能、更大的屏幕、更 ...全文,0,0,0
44,4905176156602918,N2aEDrHIG,青聊科技,2023-05-25 06:49:52,智能手机除了硬件到位，其实交互体验也很重要。三星Galaxy Z Fold4通过新增的底部任务栏，将大屏优势发挥到极致，为用户提供了PC级的操控体验，便捷性直线拉满。  例如用户在选择心仪的商品时，为了能获得更合适的优惠需要在各大平台之间频繁切换，操作层级多，体验较为复杂；现在通过三星Galaxy Z Fol ...全文,3,19,3
44,4905128480473609,N29pK1ZcR,太离谱了真的,2023-05-25 03:40:25,塞尔达传说最吸引我的是，玩家的自由意志在游戏的框架里面能得到充分地尊重，我能代入进游戏并按照各种事物交互间的逻辑发现很多新点子，感受到与开发者设计之间的共鸣。这是其他任何游戏也给不了的体验——对玩家好奇心最大程度的满足#塞尔达传说王国之泪# ,0,0,1
44,4905107524944852,N28RWkKnG,茶碟碟,2023-05-25 02:17:09,《关于考研被迫改专业让我体验到失恋》这件事/////强烈程度甚至从没在以往与人类的交互活动中体验过 这次我真走不出来 ,0,0,1
44,4905070507066914,N27UetEqu,一苒,2023-05-24 23:50:03,很高兴在520的阿那亚见到两位特别的朋友，顺便说一下上周试驾阿维塔11的感受从设计的格调到车辆的驾控，包括自动驾驶辅助的娴熟和真实续航能力，都很棒。单电机加速性能依然非常充沛。唯一美中不足的是车机屏幕上的菜单交互和细节体验，这个后续会通过OTA升级迭代。 这个品牌的主设计师Nader很有自己的 ...全文,7,37,113
44,4905064916064642,N27LdprGO,新月初升-,2023-05-24 23:27:50,谢谢与我有过交互的每个人 真的是拓宽了我对这个世界的认知边界 我不想当一个单纯的纸片人 只知道这个世界的其中一面 不是件值得高兴的事 正如昨晚的播客所言 人生重在体验  昨晚的播客里最打动我的是 主播之所以对高木直子的系列绘本情至深 是因为高木直子的东漂经历 令她大学时期的巴漂经历 得以强烈 ...全文,0,0,2
44,4905038537038634,N274Ftx4m,HannahWLC,2023-05-24 21:43:01,欢迎来到马兰欧尼服装元宇宙世界。打开服装元宇宙的大门，让我们一起来沉浸式体验。   服装，能够有多少可能性？马兰欧尼服装设计学生毕业展为我们展示了多种艺术元素与风格。今天，让我们一起遨游在元宇宙的世界里，就像小时候的qq秀，qq游戏那样，这可能是80&amp;90&amp;00后的共同回忆？人机交互，服装，这 ...全文,0,0,3
44,4905037861754304,N273A7mne,星球上的凡人,2023-05-24 21:40:20,#同价位有四驱谁买两驱#  全新Nissan Connect超智联2.0+，拥有六类用车场景56项交互功能，包括全新升级AR导航、车载在线服务、远程实时监测、语音控制车辆、在线影音娱乐、智能远程控制等，带来出色的车机体验。 ,0,0,2
44,4905029896507967,N26QJrj1d,埬雅人,2023-05-24 21:08:41,比小高在环后期放了圣树这张超级大粪图更让人不解的是，任天堂，那个任天堂，在有前作英杰优秀交互设计的前提下，做出了贤者技能交互这样对游戏体验有明显负面影响的设计且发售至今还没上个补丁哪怕修改下感应范围…追着希多跑的时候感觉自己像个龙套🚬 ,0,0,0
45,4905018421418056,N26ye5WTS,追风筝的十七,2023-05-24 20:23:05,OPPO钱包通过NFC或蓝牙连接车辆和手机，提供电子车钥匙体验，让人车交互更加无感、流畅。它可以保存在手机和可穿戴设备中，车主可以轻松应对忘带车钥匙、钥匙丢失等突发情况。 ,0,0,0
45,4905010109091011,N26kOC8Zd,崔崔Chui,2023-05-24 19:50:03,全新#华为Vision智慧屏#3携手ELLE解码智慧理想家，用时尚阐释智慧科技之美。极致的屏占比与超窄边框，打破物理边界，让屏中的画面与自然、生活无界融合，带来沉浸的视觉体验。致敬经典的星空灰配色搭配一体式金属机身，用质感和匠心工艺传递极简的美学思路。担当智慧交互的“AI超感摄像头”则化身智慧 ...全文,2832,3604,17846
45,4904997512813047,N260vbNNJ,ROBBiART,2023-05-24 19:00:00,欢迎进入「即刻世界」宇宙站点🌍 星际旅行官ROBBi🐰 在此首次结合AI数字交互 打造虚拟现实沉浸式体验空间  现在，跟随指引 开启AI想象交互创作  📅06/01-06/04  U DESIGN WEEK  杭州国际博览中心📍3C B03展台 未知，由你定义 @SUNRAY升锐   #ROBBi #ROBBiinSUNRAY #2023U设计周   ...全文,9,14,6
45,4904713466938227,N1YCmt6WT,Microsoft信仰中心,2023-05-24 00:11:18,微软正式宣布了 Windows Copilot 功能，仅限 Windows 11 设备。是一种全新的 Windows 人机交互体验。Windows Copilot 的三大亮点： - 整合了 Bing 和 ChatGPT，可以回答问题（比如：如何计划在XX的旅行） - 操作电脑设置（可以组合设置，如设置黑色模式的同时再设置专注时间） - 文档操作、如文档总结 ...全文,112,27,148
45,4904985709777265,N25HsF1vP,橙橙橙香儿,2023-05-24 18:13:06,#谁能触动你心潮#  @smart中国   在车内听DJ兜风能让我产生「触动心潮」的兴奋感。驾驶着SUV smart#3行驶在安全路上，听着自己喜欢的DJ音乐🎶，动感十足，手持方向盘，任着风吹拂耳旁，吹走烦恼，满满的都是快乐兴奋感！因为smart智能的交互设计、超棒的音质，才能带给我如此好的体验感！ ,0,0,0
45,4904953887853663,N24S8wX5Z,车圈大事件,2023-05-24 16:06:39,【百度Apollo正在实现人机交互体验升级】5月23日，百度Apollo汽车智能化业务展示了以文心大模型为基础的新一代AI智舱探索成果。据悉，这是国内首个大模型在汽车行业应用的成果探索，有望在未来推进量产。 ,0,0,0
45,4904950142341333,N24M69P5r,易福娃,2023-05-24 15:51:46,感觉做交互 让我做事和生活都越来越遵循流程… 讲究效率和体验。也算是职业带来的好处吧！ ,0,7,8
45,4904937341587912,N24rs6F5u,电子工程专辑,2023-05-24 15:00:54,【AR HUD已成风口，将打开车载元宇宙之门】网页链接   从应用体验来看，AR-HUD将有潜力成为未来的重要人机交互方式之一。未来，AR-HUD也将与ADAS高度融合，比如，跟车距离预警、压线预警、红绿灯监测、提前变道、行人预警、路标显示、车道偏离、前方障碍物、驾驶员状态监测等等。从另外一 ...全文,1,0,1
45,4904922015074754,N242JliaS,上汽大众,2023-05-24 14:00:00,#上汽大众 Show Time# #凌渡L# 10.2吋悬浮数字仪表+12吋悬浮中控大屏，承载满满科技感；以即时回应每个触碰，实现交互新体验。 ,10,20,484
45,4904865895809601,N22Adonlf,南京税务,2023-05-24 10:17:00,【南京税务：“税费服务体验师”上岗，助力税费服务提档升级】5月17日，南京市建邺区税务局依托“便民办税春风行动”，开展了“千名体验师进百个办税厅”活动，邀请15名来自不同行业、不同规模企业的主要负责人和办税人员担任“税费服务体验师”，在办税服务厅交互式、沉浸式体验全流程办税，为办税服 ...全文,4,3,2
46,4904855577821839,N22jzwOOH,中警安徽,2023-05-24 09:36:00,#天天读报# 【交互体验护童成长】5月19日，安徽省淮北市公安局交警支队民警来到辖区首府小学，开展“关注交通安全，呵护儿童成长”主题安全教育活动，通过组织学生参与体验式互动游戏，向孩子们讲解安全带的作用，让孩子们认识车辆盲区、车辆内轮差的危险，从小养成良好的交通出行习惯。民警带领学生开 ...全文,0,1,2
46,4904592348021423,N1Vt0xEJN,数码IT君,2023-05-23 16:10:01,vivo X Flip深度体验 顶满的硬件规格+好用的外屏交互逻辑 小折叠就该这么做，才不会是美丽的小废物!  #拯救购机困难症# 数码IT君的微博视频 ,132,131,874
46,4904834816018067,N21M5pfzB,狂趕due的KC,2023-05-24 08:13:30,#三分野# 我晕啊 就不能考试之前刷dy刷到片段 半夜题都不背了上头刷剧 u1s1 这tx视频现在做的交互也太好了吧 回忆弹幕逆向 触碰是小烟花 甜蜜片段整屏都是小心心 我哭晕 顺便拉踩一下🥭的暂停广告 能不能多点用户体验感的前卫设计 而不是抱金猪大腿的首创 ...全文,0,10,4
46,4904801218855516,N20TTB9IU,汽车年轮,2023-05-24 06:00:00,#新浪看点【超话】 # 【酷玩又顾家的年轻人座驾！试驾广汽传祺影酷混动版】深耕车坛十余载，影酷成为广汽传祺主打运动基因的车型，不仅拥有时尚的外观、极致的动力以及高智能座舱，而且还兼顾实用性，保证大空间、超安全、超省油等优点，家用完全不耽误，为年轻人们带来沉浸式多模交互智能体验。 ,0,0,0
46,4904672148589122,N1XxIA2qe,嗅嗅亲亲我的猫,2023-05-23 21:27:07,如果有可能的话 我喜欢一个人出去 一个人走路 一个人和世界和自然产生交互 我觉得那种时刻 真的是完全完整属于我的人生我发现我从小就很难和他人一起去创造什么体验 好像体验这种事情本身 就是只属于我一个人的技能 ,0,0,0
46,4904667412436175,N1Xq5adL9,竹子一定节节高,2023-05-23 21:08:18,为闺蜜带来前卫科技的尊贵体验~ 林肯Z搭载的人机交互系统和智能驾驶辅助功能，让我们体验前卫科技带来的尊贵体验。 ,11,3,30
46,4904651650501812,N1X0F26xK,橘道风,2023-05-23 20:05:40,#谁能触动你心潮#  @smart中国  触动心潮 不知道什么才能触动你们的心潮，对我来说能让我激动的就只有#驾「控」触动心潮# 多面跨界，挑战新我，放飞灵感，风格自成 新上市的smart精灵！！！简直是我理想的车车！无论外观，内饰还是人车交互体验，驾驶感觉都是我的梦中情车🚗太爱了，我要去买！ ,0,0,0
46,4904646587977604,N1WSuxtl2,别克,2023-05-23 19:45:33,#全新一代别克君越#VSC智能座舱 配备EYEMAX 30吋弧面6K屏 越级感官想象，让科技跃然于眼前 “屏”实力创造非凡交互体验 #新君越代差级打击上市# 别克的微博视频 ,261,50,429
46,4904631690069525,N1Wut0i5n,郑州电台汽车工作室,2023-05-23 18:46:21,打破感官边界/超感交互智慧座舱 腾势N7郑州品鉴会  5月19日，“打破感官边界 享你所想——腾势N7猎跑SUV品郑州品鉴会”在郑州郑东新区明理路郑东腾势中心隆重举行，为用户献上了一场集视觉、听觉、嗅觉、触觉为一体的感官盛宴，带来打破感官边界的智慧出行新体验。  2022年，腾势品牌焕新，推出首款划 ...全文,0,1,1
47,4904630910191663,N1Wtd0NRl,_Bebooop,2023-05-23 18:43:15,我玩游戏最在乎的就是交互感，虽然野炊能让我感到风吹 感到下雨时的孤独，但不能让我完全代入林克去体验这一切。但是空洞就不同，或许是小骑士不会讲话，也不怎么有反应，于是我成为了他，赋予他感受。 ,0,1,0
47,4904629484128416,N1WqUhjZm,最搞笑的搞笑,2023-05-23 18:37:35,#全国每3个人就有1人参与二手交易#二手交易平台打造不止交易的社区化生态，为用户提供了更丰富的交互和参与体验。这种发展方向推动了用户之间的互动与合作，激发了创新和共享精神。社区化生态不仅仅是商品的交易平台，更是一个充满活力的社交和学习空间。用户可以分享经验、寻求帮助，甚至建立深厚的人 ...全文,0,0,0
47,4904612866032632,N1W06pjmw,什么都不知道的小星星,2023-05-23 17:31:33,我宣布上海玻璃博物馆就是最有趣的博物馆 好喜欢有交互体验的博物馆 而且还有艺术品展览（一大爱好就是看艺术家们给自己作品取的名字… 扔个预览图 ,0,0,3
47,4904608352963829,N1VSPcr1H,Tech星球,2023-05-23 17:13:37,今日，百度在深圳举办的活动现场展示了文心大模型的最新进展。经过模型和算法的持续迭代，#文心一言2个月推理性能提升50倍#。同时百度网盘将基于文心大模型全面升级企业服务，未来摄影行业可使用“即拍即选”服务，一键体验#AI网盘实现上万张修图交片仅需15分钟#。大模型时代到来，AI的模型训练、交互 ...全文,2152,206,522
47,4904591513094335,N1VrFcYYD,善格佳物,2023-05-23 16:06:42,我用过很多款sanag的骨传导、气传导、耳夹式蓝牙耳机，实话实说，性价比是真的挺不错，Z51相比前代产品Z50在细节方面有所改进，一是增加了独立的触控面板，提升了颜值和交互手感，二是提高了续航，由原来的48小时增加到50小时，单耳使用时间也达到了惊人的8小时，综合来说，体验还是相当不错的。 ...全文,0,0,0
47,4904586689121496,N1VjSCgUU,赵赵赵赵仙女i,2023-05-23 15:47:32,#电子科技让生活更美好##电子科技让生活更美好# 小度助手已成为中国最大的对话式人工智能操作系统，搭载小度助手的设备单月语音交互次数达 71 亿次。有了小度之后，家居生活更加方便，日常体验更加舒适，更加愉快。电子科技让生活更美好。 ,2,0,0
47,4904544154163065,N1Udhht0d,落日余晖待你而归之,2023-05-23 12:58:31,#我们离不开的其实不是手机#  京东手机省心价，放心换 当我们面对人类历史上最重要的发明之一——手机时，我们会发现手机不仅为我们带来了便利，也创造了各种特殊的情感体验。这些情感体验背后反映出了我们对技术、交互、信息和人际关系的态度和期望。  京东手机通讯“省心价放心换”的服务体现了它对 ...全文,0,0,0
47,4904539226378185,N1U5kqLfX,奶霜莓莓_33,2023-05-23 12:38:56,#华表奖上的明星座驾# 被华表奖红毯唯一指定座驾岚图汽车圈粉了！特别是岚图追光实在是太棒了！首先是外形非常时尚优美，科技感与传统美学的碰撞！其次是730km超长续航，百公里加速3.8秒，轻松应对各种路况！最后是智能配置，平视显示系统和智能交互系统等功能，让驾驶体验更加多姿多彩。 ...全文,0,0,0
47,4904515017639881,N1Tshw3tT,设计师元尧,2023-05-23 11:02:44,B端产品体验之文案设计规范！ 关注我看更多大厂设计思考和工作经验总结。 设计设计美学#交互设计##B端产品##体验设计# 上海·蚂蚁集团S空间 ,0,0,3
47,4904514412874002,N1Trjc3ES,北京东城,2023-05-23 11:00:20,#玩转东城#【交互体验、文创“出圈”，东城博物馆还有这些“打开方式”】北京拥有浓厚的创新文化氛围，引领着新时代文化的发展方向。在“博物馆之城”建设中，东城各类博物馆加速创新发展和跨界融合，带来智能化、互动性、沉浸式的全新观展方式，让博物馆“火”起来、历史“活”起来。 ...全文,0,0,1
48,4904505676665777,N1TddrY4x,科技犬建哥,2023-05-23 10:25:37,#科技犬建哥随手拍# 好多人问我，什么叫交互逻辑，什么样子的体验才能叫优秀？  优秀的交互体验，会给你更好的驾驶感受！  比如下图图一，通常情况下，我们可以通过方向盘的快捷键进行基础操作，比如当前里程的油耗显示！  图二显示当前累计里程的平均油耗！  那么问题来了，如果第一次开这台车，你会 ...全文,0,0,0
48,4904501809775355,N1T6YF111,小琦的家居绿植,2023-05-23 10:10:15,#电车会比油车省钱吗#● 从架构层确保用户数据和隐私安全，在信息流的时代，这也是很多车企会忽视的问题  ● 在系统层给用户带来更快、更强、更温暖的交互体验，这是目前各家OS竞争的重点  ● 在应用层既有专属UI风格，又有自定义的应用场景，还能实现近场通讯、无感联接，这是操作系统成熟度的重要标 ...全文,0,0,0
48,4904488940605043,N1SMe2xoL,LifeSmart全智能家居,2023-05-23 09:19:07,智慧空间，交互变革。一张图带你迅速了解#华为全屋智能4.0#，业界首款空间穿越智能中控屏S2、智能MINI、超级快控、智慧语音，全方位沉浸感官体验，交互式重塑空间美学。 ,0,0,0
48,4904488466911323,N1SLssZWX,最澳洲MostAus,2023-05-23 09:17:14,Polestar 极星2邀您体验创新的内饰设计和交互科技。瑞典纯粹设计符合现代审美且极具前瞻性，完美呈现线条流畅的内饰风格，创新的环保材料以及人性化的交互科技。网页链接 ,1,0,4
